Time,WEST ZONE:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Load [W],WEST ZONE:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Sens Cool Load [W],WEST ZONE:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Mass Flow [kg/s],WEST ZONE:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Cool Mass Flow [kg/s],WEST ZONE::Des Latent Heat Load [W],WEST ZONE::Des Latent Cool Load [W],WEST ZONE::Des Latent Heat Mass Flow [kg/s],WEST ZONE::Des Latent Cool Mass Flow [kg/s],WEST ZONE::Des Heat Load No DOAS [W],WEST ZONE::Des Sens Cool Load No DOAS [W],WEST ZONE::Des Latent Heat Load No DOAS [W],WEST ZONE::Des Latent Cool Load No DOAS [W],WEST ZONE:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Temperature [C],WEST ZONE:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Relative Humidity [%],WEST ZONE:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Temperature [C],WEST ZONE:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Relative Humidity [%],EAST ZONE:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Load [W],EAST ZONE:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Sens Cool Load [W],EAST ZONE:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Des Heat Mass Flow [kg/s],EAST ZONE:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Des Cool Mass Flow [kg/s],EAST ZONE::Des Latent Heat Load [W],EAST ZONE::Des Latent Cool Load [W],EAST ZONE::Des Latent Heat Mass Flow [kg/s],EAST ZONE::Des Latent Cool Mass Flow [kg/s],EAST ZONE::Des Heat Load No DOAS [W],EAST ZONE::Des Sens Cool Load No DOAS [W],EAST ZONE::Des Latent Heat Load No DOAS [W],EAST ZONE::Des Latent Cool Load No DOAS [W],EAST ZONE:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Temperature [C],EAST ZONE:CHICAGO_IL_USA ANNUAL HEATING 99% DESIGN CONDITIONS DB:Heating Zone Relative Humidity [%],EAST ZONE:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Temperature [C],EAST ZONE:CHICAGO_IL_USA ANNUAL COOLING 1% DESIGN CONDITIONS DB/MCWB:Cooling Zone Relative Humidity [%]
08:15:00,0.000000E+00,4.756223E+04,0.000000E+00,4.668538E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.058592E+04,0.000000E+00,5.882157E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.295317E+01,4.211604E+01,2.311006E+01,4.171806E+01
08:30:00,0.000000E+00,4.763309E+04,0.000000E+00,4.675493E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.066624E+04,0.000000E+00,5.889955E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
08:45:00,0.000000E+00,4.770630E+04,0.000000E+00,4.682679E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.075362E+04,0.000000E+00,5.898439E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
09:00:00,0.000000E+00,4.778108E+04,0.000000E+00,4.690019E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.084694E+04,0.000000E+00,5.907498E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
09:15:00,0.000000E+00,4.787736E+04,0.000000E+00,4.699470E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.096377E+04,0.000000E+00,5.918842E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
09:30:00,0.000000E+00,4.797923E+04,0.000000E+00,4.709469E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.108812E+04,0.000000E+00,5.930915E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
09:45:00,0.000000E+00,4.808322E+04,0.000000E+00,4.719676E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.121612E+04,0.000000E+00,5.943342E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
10:00:00,0.000000E+00,4.818792E+04,0.000000E+00,4.729954E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.134603E+04,0.000000E+00,5.955954E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
10:15:00,0.000000E+00,4.827240E+04,0.000000E+00,4.738246E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.145661E+04,0.000000E+00,5.966690E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
10:30:00,0.000000E+00,4.834995E+04,0.000000E+00,4.745858E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.156070E+04,0.000000E+00,5.976796E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
10:45:00,0.000000E+00,4.842248E+04,0.000000E+00,4.752977E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.165987E+04,0.000000E+00,5.986424E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
11:00:00,0.000000E+00,4.849033E+04,0.000000E+00,4.759637E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.175415E+04,0.000000E+00,5.995578E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
11:15:00,0.000000E+00,4.855335E+04,0.000000E+00,4.765823E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.184312E+04,0.000000E+00,6.004216E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
11:30:00,0.000000E+00,4.861149E+04,0.000000E+00,4.771530E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.192643E+04,0.000000E+00,6.012305E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
11:45:00,0.000000E+00,4.866483E+04,0.000000E+00,4.776765E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.200400E+04,0.000000E+00,6.019835E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
12:00:00,0.000000E+00,4.871329E+04,0.000000E+00,4.781522E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.207550E+04,0.000000E+00,6.026777E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
12:15:00,0.000000E+00,4.875455E+04,0.000000E+00,4.785572E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.213841E+04,0.000000E+00,6.032885E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
12:30:00,0.000000E+00,4.879055E+04,0.000000E+00,4.789105E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.219453E+04,0.000000E+00,6.038334E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
12:45:00,0.000000E+00,4.882163E+04,0.000000E+00,4.792156E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.224406E+04,0.000000E+00,6.043142E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
13:00:00,0.000000E+00,4.884788E+04,0.000000E+00,4.794733E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.228693E+04,0.000000E+00,6.047304E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
13:15:00,0.000000E+00,4.886653E+04,0.000000E+00,4.796563E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.232016E+04,0.000000E+00,6.050531E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
13:30:00,0.000000E+00,4.887943E+04,0.000000E+00,4.797829E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.234552E+04,0.000000E+00,6.052993E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
13:45:00,0.000000E+00,4.888694E+04,0.000000E+00,4.798567E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.236326E+04,0.000000E+00,6.054716E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
14:00:00,0.000000E+00,4.888926E+04,0.000000E+00,4.798795E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.237359E+04,0.000000E+00,6.055718E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
14:15:00,0.000000E+00,4.889285E+04,0.000000E+00,4.799147E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.238299E+04,0.000000E+00,6.056630E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
14:30:00,0.000000E+00,4.889302E+04,0.000000E+00,4.799164E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.238666E+04,0.000000E+00,6.056987E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
14:45:00,0.000000E+00,4.888898E+04,0.000000E+00,4.798767E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.238377E+04,0.000000E+00,6.056707E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
15:00:00,0.000000E+00,4.888052E+04,0.000000E+00,4.797936E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.237402E+04,0.000000E+00,6.055760E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
15:15:00,0.000000E+00,4.886748E+04,0.000000E+00,4.796657E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.235724E+04,0.000000E+00,6.054131E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
15:30:00,0.000000E+00,4.884974E+04,0.000000E+00,4.794915E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.233329E+04,0.000000E+00,6.051805E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
15:45:00,0.000000E+00,4.882736E+04,0.000000E+00,4.792718E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.230226E+04,0.000000E+00,6.048793E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
16:00:00,0.000000E+00,4.880042E+04,0.000000E+00,4.790074E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.226430E+04,0.000000E+00,6.045108E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
16:15:00,0.000000E+00,4.876688E+04,0.000000E+00,4.786782E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.221748E+04,0.000000E+00,6.040561E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
16:30:00,0.000000E+00,4.872904E+04,0.000000E+00,4.783067E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.216424E+04,0.000000E+00,6.035392E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
16:45:00,0.000000E+00,4.868738E+04,0.000000E+00,4.778979E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.210520E+04,0.000000E+00,6.029661E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
17:00:00,0.000000E+00,4.864210E+04,0.000000E+00,4.774534E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.204062E+04,0.000000E+00,6.023391E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
17:15:00,0.000000E+00,4.856880E+04,0.000000E+00,4.767339E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.194596E+04,0.000000E+00,6.014201E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
17:30:00,0.000000E+00,4.848586E+04,0.000000E+00,4.759198E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.183994E+04,0.000000E+00,6.003907E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
17:45:00,0.000000E+00,4.839677E+04,0.000000E+00,4.750453E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.172633E+04,0.000000E+00,5.992877E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
18:00:00,0.000000E+00,4.830299E+04,0.000000E+00,4.741248E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.160687E+04,0.000000E+00,5.981278E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
18:15:00,0.000000E+00,4.822994E+04,0.000000E+00,4.734078E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.150746E+04,0.000000E+00,5.971628E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.311006E+01,4.171806E+01,2.311006E+01,4.171806E+01
18:30:00,0.000000E+00,4.816039E+04,0.000000E+00,4.727252E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.141095E+04,0.000000E+00,5.962258E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.299143E+01,4.201858E+01,2.311006E+01,4.171806E+01
18:45:00,0.000000E+00,4.809233E+04,0.000000E+00,4.720571E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.131552E+04,0.000000E+00,5.952993E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.299143E+01,4.201858E+01,2.311006E+01,4.171806E+01
19:00:00,0.000000E+00,4.802673E+04,0.000000E+00,4.714132E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.122259E+04,0.000000E+00,5.943970E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.299143E+01,4.201858E+01,2.311006E+01,4.171806E+01
19:15:00,0.000000E+00,4.796722E+04,0.000000E+00,4.708291E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.113648E+04,0.000000E+00,5.935609E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.299143E+01,4.201858E+01,2.311006E+01,4.171806E+01
19:30:00,0.000000E+00,4.791845E+04,0.000000E+00,4.703503E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.106261E+04,0.000000E+00,5.928438E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.299143E+01,4.201858E+01,2.311006E+01,4.171806E+01
19:45:00,0.000000E+00,4.788214E+04,0.000000E+00,4.699940E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.300000E+01,4.199680E+01,2.300000E+01,4.199680E+01,0.000000E+00,6.100308E+04,0.000000E+00,5.922658E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.299143E+01,4.201858E+01,2.311006E+01,4.171806E+01
