Time,WEST ZONE AIR SYSTEM:DesPer 1:Des Heat Mass Flow [kg/s],WEST ZONE AIR SYSTEM:DesPer 1:Des Heat Cap [W],WEST ZONE AIR SYSTEM:DesPer 1:Des Cool Mass Flow [kg/s],WEST ZONE AIR SYSTEM:DesPer 1:Des Sens Cool Cap [W],WEST ZONE AIR SYSTEM:DesPer 1:Des Tot Cool Cap [W],WEST ZONE AIR SYSTEM:DesPer 2:Des Heat Mass Flow [kg/s],WEST ZONE AIR SYSTEM:DesPer 2:Des Heat Cap [W],WEST ZONE AIR SYSTEM:DesPer 2:Des Cool Mass Flow [kg/s],WEST ZONE AIR SYSTEM:DesPer 2:Des Sens Cool Cap [W],WEST ZONE AIR SYSTEM:DesPer 2:Des Tot Cool Cap [W],EAST ZONE AIR SYSTEM:DesPer 1:Des Heat Mass Flow [kg/s],EAST ZONE AIR SYSTEM:DesPer 1:Des Heat Cap [W],EAST ZONE AIR SYSTEM:DesPer 1:Des Cool Mass Flow [kg/s],EAST ZONE AIR SYSTEM:DesPer 1:Des Sens Cool Cap [W],EAST ZONE AIR SYSTEM:DesPer 1:Des Tot Cool Cap [W],EAST ZONE AIR SYSTEM:DesPer 2:Des Heat Mass Flow [kg/s],EAST ZONE AIR SYSTEM:DesPer 2:Des Heat Cap [W],EAST ZONE AIR SYSTEM:DesPer 2:Des Cool Mass Flow [kg/s],EAST ZONE AIR SYSTEM:DesPer 2:Des Sens Cool Cap [W],EAST ZONE AIR SYSTEM:DesPer 2:Des Tot Cool Cap [W]
21:00:00,0.000000E+00,0.000000E+00,3.821988E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.101139E+00,7.594199E+04,1.720299E+05,0.000000E+00,0.000000E+00,4.881114E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.058226E+01,6.296066E+05,1.362382E+06
21:15:00,0.000000E+00,0.000000E+00,3.821910E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.099990E+00,7.445199E+04,1.704752E+05,0.000000E+00,0.000000E+00,4.881081E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.057944E+01,6.173353E+05,1.349684E+06
21:30:00,0.000000E+00,0.000000E+00,3.821844E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.098706E+00,7.296091E+04,1.689173E+05,0.000000E+00,0.000000E+00,4.881055E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.057669E+01,6.050663E+05,1.336988E+06
21:45:00,0.000000E+00,0.000000E+00,3.821787E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.097235E+00,7.146828E+04,1.673550E+05,0.000000E+00,0.000000E+00,4.881035E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.057395E+01,5.927987E+05,1.324295E+06
22:00:00,0.000000E+00,0.000000E+00,3.821736E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.095552E+00,6.997391E+04,1.657877E+05,0.000000E+00,0.000000E+00,4.881018E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.057119E+01,5.805322E+05,1.311603E+06
22:15:00,0.000000E+00,0.000000E+00,3.821689E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.093679E+00,6.880584E+04,1.645540E+05,0.000000E+00,0.000000E+00,4.881004E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.056842E+01,5.709855E+05,1.301716E+06
22:30:00,0.000000E+00,0.000000E+00,3.821642E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.091642E+00,6.763662E+04,1.633165E+05,0.000000E+00,0.000000E+00,4.880990E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.056566E+01,5.614398E+05,1.291829E+06
22:45:00,0.000000E+00,0.000000E+00,3.821595E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.089460E+00,6.646661E+04,1.620762E+05,0.000000E+00,0.000000E+00,4.880978E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.056290E+01,5.518954E+05,1.281946E+06
23:00:00,0.000000E+00,0.000000E+00,3.821549E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.087166E+00,6.529621E+04,1.608335E+05,0.000000E+00,0.000000E+00,4.880967E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.056018E+01,5.423523E+05,1.272063E+06
23:15:00,0.000000E+00,0.000000E+00,3.821504E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.084757E+00,6.412547E+04,1.595888E+05,0.000000E+00,0.000000E+00,4.880956E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.055748E+01,5.328104E+05,1.262181E+06
23:30:00,0.000000E+00,0.000000E+00,3.821460E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.082243E+00,6.295453E+04,1.583424E+05,0.000000E+00,0.000000E+00,4.880947E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.055480E+01,5.232698E+05,1.252303E+06
23:45:00,0.000000E+00,0.000000E+00,3.821416E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.079637E+00,6.178362E+04,1.570945E+05,0.000000E+00,0.000000E+00,4.880938E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.055219E+01,5.137308E+05,1.242426E+06
24:00:00,0.000000E+00,0.000000E+00,3.821374E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,6.076956E+00,6.061294E+04,1.558458E+05,0.000000E+00,0.000000E+00,4.880930E+01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,5.054963E+01,5.041934E+05,1.232552E+06
Coinc Peak   ,0.000000E+00,6.238913E+00,0.000000E+00,1.172345E+05,0.000000E+00,5.077700E+01,0.000000E+00,9.541433E+05
NonCoinc Peak,0.000000E+00,6.238913E+00,0.000000E+00,1.172345E+05,0.000000E+00,5.077700E+01,0.000000E+00,9.541433E+05
